MAIN DATAFLOW_CODE,SECONDARY DATAFLOW_CODE,CL_KIDB_INDICATORS,CL_ECONOMY_CODES,PERIOD,OBS_VALUE,CL_COMMON_UNITS,CL_FREQ,CL_DECIMALS,CL_UNIT_MULT,CL_OBS_STATUS,BASE_YEAR,DATA_SOURCE,FOOTNOTE
TC,TC_TR,IS_RRS_PASG_KM,UZB,2009,3200,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2010,3500,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2011,3560,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2012,3950,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2013,4150,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2014,4150,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2015,4180.5,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2016,4353.6693,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2017,4766.7093,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2018,4858.9483,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2019,4983.3,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2020,1814,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2021,3120,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2022,3520,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,UZB,2023,3930,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2000,3199.9,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2001,3426.1,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2002,3697.2,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2003,4069,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2004,4376.3,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2005,4562.7,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2006,4333.7,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2007,4659.5,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2008,4560.4,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2009,4138.1,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2010,4377.9,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2011,4571,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2012,4600.6,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2013,4416.6,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2014,4481.9,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2015,4149.6,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2016,3421.6,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2017,3625.1,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2018,3542.1,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2019,3154.7,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2020,1509.2,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2021,639.77,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_PASG_KM,VIE,2022,1598.4,P_KM,A,1,6,A,,Asian Development Bank,"A passenger-kilometer, abbreviated as p-km, is a unit of measurement representing the transport of 1 passenger by a defined mode of transport over 1 kilometer."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2000,353.6,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2001,343.5,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2002,451.8,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2003,529.6,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2004,678.2,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2005,654.1,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2006,668,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2007,770.5,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2008,705,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2009,717.9,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2010,743.2,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2011,815.9,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2012,867.3,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2013,851,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2014,786.1,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2015,640.3,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
TC,TC_TR,IS_RRS_GOOD_MT_K6,ARM,2016,657.7,MMT,A,1,6,A,,Asian Development Bank,"A ton-kilometer, abbreviated as t-km, is a unit of measurement representing the transport of 1 metric ton of goods (including packaging and tare weights of intermodal transport units) by a defined mode of transport over 1 kilometer. Only the distance on the national territory of the reporting country is taken into account for national, international and transit transport."
