DATAFLOW,FREQ,REF_AREA,INDICATOR,COUNTERPART_AREA,TIME_PERIOD,OBS_VALUE,DECIMALS,UNIT_MULT,UNIT_MEASURE
ADB:ARIC_DAF_FDI(1.0),A,SIN,INWARD_MA_FLOWS_PCT,TAP,2004,10.76882266998291,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,USA,FDI_CC_SHARE_BOP,AUS,2004,2.281595468521118,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,USA,FDI_CC_SHARE_BOP,BRU,2004,0.0007362360483967,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,USA,FDI_CC_SHARE_BOP,CHL,2004,0.0198783744126558,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,USA,FDI_CC_SHARE_FL,HKG,2004,0.1569629162549973,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,USA,INWARD_MA_FLOWS_PCT,KOR,2004,0.3060722649097443,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,USA,FDI_CC_SHARE_BOP,RMI,2004,0.0162564795464277,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,USA,FDI_CC_SHARE_BOP,VIE,2004,0.0029449441935867,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,VAN,FDI_CC_SHARE_FL,USA,2004,100,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,VIE,FDI_CC_SHARE_BOP,AUS,2004,0.9689441323280334,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,VIE,INWARD_GREENFIELD_FLOWS_PCT,CAN,2004,0.116805374622345,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,VIE,INWARD_GREENFIELD_FLOWS_PCT,PRC,2004,4.297269821166992,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,VIE,FDI_CC_SHARE_FL,TAP,2004,6.207554817199707,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,ARM,FDI_CC_SHARE_BOP,RUS,2004,21.18486213684082,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,AUS,INWARD_MA_FLOWS_PCT,NZL,2004,3.048479318618774,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,AUS,FDI_CC_SHARE_BOP,SRI,2004,2.8141431585E-07,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,AZE,INWARD_GREENFIELD_FLOWS_PCT,PHI,2004,1.866952776908875,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,BAN,FDI_CC_SHARE_BOP,HKG,2004,3.016941785812378,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,BRU,FDI_CC_SHARE_BOP,HKG,2004,0.9898550510406494,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,BRU,INWARD_GREENFIELD_FLOWS_PCT,SIN,2004,50,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,CAM,FDI_CC_SHARE_FL,JPN,2004,0.4901065230369568,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,CAM,INWARD_GREENFIELD_FLOWS_PCT,MAL,2004,2.196193218231201,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,CAN,INWARD_GREENFIELD_FLOWS_PCT,HKG,2004,1.110840916633606,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,CAN,INWARD_MA_FLOWS_PCT,NZL,2004,0.0016406181966886,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,CAN,INWARD_MA_FLOWS_PCT,PER,2004,0.0014527485473081,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,CHL,FDI_CC_SHARE_BOP,MEX,2004,2.059247493743896,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,CHL,INWARD_MA_FLOWS_PCT,PER,2004,0.3609485328197479,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,GEO,INWARD_GREENFIELD_FLOWS_PCT,USA,2004,21.82890892028809,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,GEO,INWARD_MA_FLOWS_PCT,USA,2004,100,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,HKG,FDI_CC_SHARE_FL,KOR,2004,0.3943067491054535,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,HKG,INWARD_GREENFIELD_FLOWS_PCT,KOR,2004,1.662763476371765,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,HKG,FDI_CC_SHARE_BOP,TAP,2004,3.171107530593872,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,HKG,FDI_CC_SHARE_FL,USA,2004,14.55990695953369,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,HKG,INWARD_GREENFIELD_FLOWS_PCT,USA,2004,43.34634399414063,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,IND,FDI_CC_SHARE_BOP,CAN,2004,0.2335877418518066,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,IND,FDI_CC_SHARE_FL,KOR,2004,12.73700428009033,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,IND,INWARD_GREENFIELD_FLOWS_PCT,KOR,2004,15.53979396820068,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,IND,FDI_CC_SHARE_BOP,PRC,2004,0.0080772899091244,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,IND,FDI_CC_SHARE_BOP,TAP,2004,0.0526495613157749,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,IND,FDI_CC_SHARE_FL,USA,2004,33.17981338500977,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,IND,INWARD_GREENFIELD_FLOWS_PCT,USA,2004,23.99997711181641,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,INO,FDI_CC_SHARE_FL,KOR,2004,0.0978288874030113,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,INO,FDI_CC_SHARE_FL,USA,2004,45.4933967590332,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,JPN,FDI_CC_SHARE_BOP,CAN,2004,11.38337707519531,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,JPN,FDI_CC_SHARE_BOP,HKG,2004,3.77734375,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,JPN,FDI_CC_SHARE_BOP,PRC,2004,-0.1174161061644554,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,JPN,INWARD_MA_FLOWS_PCT,THA,2004,0.0101888692006469,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,KAZ,INWARD_GREENFIELD_FLOWS_PCT,RUS,2004,65.60271453857422,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,KOR,INWARD_MA_FLOWS_PCT,JPN,2004,19.05111312866211,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,KOR,FDI_CC_SHARE_BOP,SIN,2004,0.7266517877578735,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,KOR,FDI_CC_SHARE_BOP,THA,2004,0.0046184859238565,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,KOR,FDI_CC_SHARE_BOP,UZB,2004,0.0079431934282184,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,LAO,FDI_CC_SHARE_BOP,VIE,2004,6.470588207244873,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MAL,INWARD_MA_FLOWS_PCT,SIN,2004,21.33943557739258,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MEX,INWARD_MA_FLOWS_PCT,IND,2004,0.040401179343462,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MEX,INWARD_GREENFIELD_FLOWS_PCT,JPN,2004,7.102862358093262,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MEX,FDI_CC_SHARE_FL,KOR,2004,1.179226517677307,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MEX,FDI_CC_SHARE_FL,USA,2004,20.8091983795166,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MON,FDI_CC_SHARE_BOP,KOR,2004,7.874516010284424,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MON,FDI_CC_SHARE_FL,RUS,2004,65,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MON,INWARD_GREENFIELD_FLOWS_PCT,RUS,2004,65,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,MON,FDI_CC_SHARE_BOP,USA,2004,9.193930625915527,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,NZL,FDI_CC_SHARE_BOP,KOR,2004,0.0424342192709446,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,NZL,FDI_CC_SHARE_BOP,USA,2004,20.15625381469727,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PER,INWARD_GREENFIELD_FLOWS_PCT,MEX,2004,2.588514566421509,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PHI,FDI_CC_SHARE_FL,CAN,2004,0.0436717458069324,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PHI,INWARD_MA_FLOWS_PCT,HKG,2004,0.2550800442695618,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PHI,FDI_CC_SHARE_BOP,TAP,2004,0.1235465183854103,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PNG,FDI_CC_SHARE_FL,AUS,2004,1.73460054397583,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PRC,FDI_CC_SHARE_BOP,BRU,2004,0.1584199219942093,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PRC,FDI_CC_SHARE_FL,HKG,2004,5.85798454284668,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PRC,FDI_CC_SHARE_BOP,MEX,2004,0.0351146310567856,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PRC,INWARD_GREENFIELD_FLOWS_PCT,NZL,2004,0.0539891570806503,3,0,PCT
ADB:ARIC_DAF_FDI(1.0),A,PRC,FDI_CC_SHARE_BOP,PNG,2004,0.0065973941236734,3,0,PCT
